"country_code","country","region","series_id","series_label","episode_id","episode_label","phase","start_year","end_year","start_date","end_date","duration_years","average_growth","cumulative_growth","start_index_value","end_index_value","episode_index_end_100"
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",11,"1840-1842","contraction",1840,1842,1840-01-01,1842-01-01,2,-0.0192701904351902,-0.0384785037934482,4896864,4708440,96.1521496206552
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",12,"1842-1845","expansion",1842,1845,1842-01-01,1845-01-01,3,0.0407142306491804,0.127031458402358,4708440,5306560,112.703145840236
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",13,"1845-1846","contraction",1845,1846,1845-01-01,1846-01-01,1,-0.0248258758970029,-0.0248258758970029,5306560,5174820,97.5174124102997
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",14,"1846-1850","expansion",1846,1850,1846-01-01,1850-01-01,4,0.0350158211964666,0.147350052755458,5174820,5937330,114.735005275546
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",15,"1850-1852","contraction",1850,1852,1850-01-01,1852-01-01,2,-0.0111855239440482,-0.0222532687251678,5937330,5805205,97.7746731274832
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",16,"1852-1855","expansion",1852,1855,1852-01-01,1855-01-01,3,0.0377065818095431,0.116498039259596,5805205,6481500,111.64980392596
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",17,"1855-1856","contraction",1855,1856,1855-01-01,1856-01-01,1,-0.000764174959500097,-0.000764174959500097,6481500,6476547,99.92358250405
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",18,"1856-1860","expansion",1856,1860,1856-01-01,1860-01-01,4,0.0347152604641505,0.146040320559706,6476547,7422384,114.604032055971
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",19,"1860-1862","contraction",1860,1862,1860-01-01,1862-01-01,2,-0.0200862940141736,-0.0397780551370018,7422384,7127136,96.0221944862998
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",20,"1862-1865","expansion",1862,1865,1862-01-01,1865-01-01,3,0.0389782982075027,0.121302582131168,7127136,7991676,112.130258213117
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",21,"1865-1866","contraction",1865,1866,1865-01-01,1866-01-01,1,-0.00556816867951104,-0.00556816867951104,7991676,7947177,99.4431831320489
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",22,"1866-1867","expansion",1866,1867,1866-01-01,1867-01-01,1,0.0246307588216546,0.0246307588216546,7947177,8142922,102.463075882165
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",23,"1867-1868","contraction",1867,1868,1867-01-01,1868-01-01,1,-0.0950182256443081,-0.0950182256443081,8142922,7369196,90.4981774355692
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",24,"1868-1874","expansion",1868,1874,1868-01-01,1874-01-01,6,0.0569201340249073,0.389351022825285,7369196,10238400,138.935102282529
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",25,"1874-1875","contraction",1874,1875,1874-01-01,1875-01-01,1,-0.0260654008438819,-0.0260654008438819,10238400,9971532,97.3934599156118
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",26,"1875-1876","expansion",1875,1876,1875-01-01,1876-01-01,1,0.074156508749107,0.074156508749107,9971532,10710986,107.415650874911
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",27,"1876-1878","contraction",1876,1878,1876-01-01,1878-01-01,2,-0.0180232282405596,-0.0357724302879305,10710986,10327828,96.422756971207
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",28,"1878-1879","expansion",1878,1879,1878-01-01,1879-01-01,1,0.0655560878821762,0.0655560878821762,10327828,11004880,106.555608788218
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",29,"1879-1880","contraction",1879,1880,1879-01-01,1880-01-01,1,-0.0199486046190417,-0.0199486046190417,11004880,10785348,98.0051395380958
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",30,"1880-1881","expansion",1880,1881,1880-01-01,1881-01-01,1,0.035579009597094,0.035579009597094,10785348,11169080,103.557900959709
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",31,"1881-1882","contraction",1881,1882,1881-01-01,1882-01-01,1,-0.0355603147260114,-0.0355603147260114,11169080,10771904,96.4439685273989
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",32,"1882-1883","expansion",1882,1883,1882-01-01,1883-01-01,1,0.0787156105364475,0.0787156105364475,10771904,11619821,107.871561053645
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",33,"1883-1884","contraction",1883,1884,1883-01-01,1884-01-01,1,-0.0143008227063051,-0.0143008227063051,11619821,11453648,98.5699177293695
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",34,"1884-1886","expansion",1884,1886,1884-01-01,1886-01-01,2,0.0223413947771904,0.0451604589210355,11453648,11970900,104.516045892104
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",35,"1886-1887","contraction",1886,1887,1886-01-01,1887-01-01,1,-0.0244721783658706,-0.0244721783658706,11970900,11677946,97.5527821634129
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",36,"1887-1891","expansion",1887,1891,1887-01-01,1891-01-01,4,0.0307121682544955,0.128101808314579,11677946,13173912,112.810180831458
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",37,"1891-1892","contraction",1891,1892,1891-01-01,1892-01-01,1,-0.0104712252518462,-0.0104712252518462,13173912,13035965,98.9528774748154
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",38,"1892-1901","expansion",1892,1901,1892-01-01,1901-01-01,9,0.0337740915161964,0.347145071346847,13035965,17561336,134.714507134685
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",39,"1901-1902","contraction",1901,1902,1901-01-01,1902-01-01,1,-0.00698363723580031,-0.00698363723580031,17561336,17438694,99.30163627642
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",40,"1902-1904","expansion",1902,1904,1902-01-01,1904-01-01,2,0.0401598789202866,0.0816382809400751,17438694,18862359,108.163828094008
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",41,"1904-1905","contraction",1904,1905,1904-01-01,1905-01-01,1,-0.00749073856562688,-0.00749073856562688,18862359,18721066,99.2509261434373
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",42,"1905-1907","expansion",1905,1907,1905-01-01,1907-01-01,2,0.0811816016672438,0.168915541454744,18721066,21883345,116.891554145474
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",43,"1907-1908","contraction",1907,1908,1907-01-01,1908-01-01,1,-0.0223416027120168,-0.0223416027120168,21883345,21394436,97.7658397287983
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",44,"1908-1916","expansion",1908,1916,1908-01-01,1916-01-01,8,0.0402363416809647,0.36952032762163,21394436,29300115,136.952032762163
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",45,"1916-1918","contraction",1916,1918,1916-01-01,1918-01-01,2,-0.0625257333163119,-0.121223995195923,29300115,25748238,87.8776004804077
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",46,"1918-1920","expansion",1918,1920,1918-01-01,1920-01-01,2,0.045632342721192,0.0926684769652977,25748238,28134288,109.26684769653
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",47,"1920-1921","contraction",1920,1921,1920-01-01,1921-01-01,1,-0.0426113857937332,-0.0426113857937332,28134288,26935447,95.7388614206267
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",48,"1921-1930","expansion",1921,1930,1921-01-01,1930-01-01,9,0.0491074210185309,0.537561452015257,26935447,41414905,153.756145201526
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",49,"1930-1932","contraction",1930,1932,1930-01-01,1932-01-01,2,-0.0287851008484343,-0.0567840249784468,41414905,39063200,94.3215975021553
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",50,"1932-1939","expansion",1932,1939,1932-01-01,1939-01-01,7,0.0445866001578239,0.355460382149952,39063200,52948620,135.546038214995
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",51,"1939-1941","contraction",1939,1941,1939-01-01,1941-01-01,2,-0.0477128307652642,-0.0936916014052869,52948620,47987779,90.6308398594713
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",52,"1941-1976","expansion",1941,1976,1941-01-01,1976-01-01,35,0.0398834853575244,2.90044786194418,47987779,187173830,390.044786194418
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",53,"1976-1977","contraction",1976,1977,1976-01-01,1977-01-01,1,-0.015881953155524,-0.015881953155524,187173830,184201144,98.4118046844476
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",54,"1977-1980","expansion",1977,1980,1977-01-01,1980-01-01,3,0.0241672988843086,0.0741127101794765,184201144,197852790,107.411271017948
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",55,"1980-1981","contraction",1980,1981,1980-01-01,1981-01-01,1,-0.000142277498336063,-0.000142277498336063,197852790,197824640,99.9857722501664
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",56,"1981-1990","expansion",1981,1990,1981-01-01,1990-01-01,9,0.021850788675408,0.214378613301154,197824640,240234012,121.437861330115
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",57,"1990-1993","contraction",1990,1993,1990-01-01,1993-01-01,3,-0.0121775237151313,-0.036113055246305,240234012,231558427.852602,96.3886944753695
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",58,"1993-2008","expansion",1993,2008,1993-01-01,2008-01-01,15,0.0352743380923648,0.679837361926687,231558427.852602,388980498.575807,167.983736192669
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",59,"2008-2009","contraction",2008,2009,2008-01-01,2009-01-01,1,-0.0410153461449899,-0.0410153461449899,388980498.575807,373026328.783069,95.898465385501
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",60,"2009-2010","expansion",2009,2010,2009-01-01,2010-01-01,1,0.0718786553111823,0.0718786553111823,373026328.783069,399838959.691663,107.187865531118
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",61,"2010-2012","contraction",2010,2012,2010-01-01,2012-01-01,2,-0.00571892005963803,-0.0114051610096976,399838959.691663,395278731.97843,98.8594838990302
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",62,"2012-2019","expansion",2012,2019,2012-01-01,2019-01-01,7,0.0241565604944548,0.18149711700849,395278731.97843,467020682.247286,118.149711700849
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",63,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0217021427804936,-0.0217021427804936,467020682.247286,456885332.719712,97.8297857219506
"SWE","Sweden","Western Europe","maddison_gdp","Maddison GDP",64,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0401402864023123,0.0817036283020083,456885332.719712,494214522.120883,108.170362830201
"SWZ","Swaziland","Sub Saharan Africa","maddison_gdp","Maddison GDP",1,"1950-1967","expansion",1950,1967,1950-01-01,1967-01-01,17,0.0794470859086224,2.59321726134598,167539.936,602007.39,359.321726134597
"SWZ","Swaziland","Sub Saharan Africa","maddison_gdp","Maddison GDP",2,"1967-1968","contraction",1967,1968,1967-01-01,1968-01-01,1,-0.0467588562326453,-0.0467588562326453,602007.39,573858.213,95.3241143767355
"SWZ","Swaziland","Sub Saharan Africa","maddison_gdp","Maddison GDP",3,"1968-1982","expansion",1968,1982,1968-01-01,1982-01-01,14,0.095950232117796,2.40300317353827,573858.213,1952841.32,340.300317353827
"SWZ","Swaziland","Sub Saharan Africa","maddison_gdp","Maddison GDP",4,"1982-1983","contraction",1982,1983,1982-01-01,1983-01-01,1,-0.00541206491882296,-0.00541206491882296,1952841.32,1942272.416,99.4587935081177
"SWZ","Swaziland","Sub Saharan Africa","maddison_gdp","Maddison GDP",5,"1983-2019","expansion",1983,2019,1983-01-01,2019-01-01,36,0.044574214359096,3.72530840195075,1942272.416,9177836.16620198,472.530840195075
"SWZ","Swaziland","Sub Saharan Africa","maddison_gdp","Maddison GDP",6,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0155964277995994,-0.0155964277995994,9177836.16620198,9034694.70707926,98.4403572200401
"SWZ","Swaziland","Sub Saharan Africa","maddison_gdp","Maddison GDP",7,"2020-2021","expansion",2020,2021,2020-01-01,2021-01-01,1,0.0788330651883773,0.0788330651883773,9034694.70707926,9746927.38387952,107.883306518838
"SWZ","Swaziland","Sub Saharan Africa","maddison_gdp","Maddison GDP",8,"2021-2022","contraction",2021,2022,2021-01-01,2022-01-01,1,-0.0155964278087238,-0.0155964278087238,9746927.38387952,9594910.13457997,98.4403572191276
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",1,"1950-1960","expansion",1950,1960,1950-01-01,1960-01-01,10,0.0467690388064564,0.57495164410058,86856,136794,157.495164410058
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",2,"1960-1961","contraction",1960,1961,1960-01-01,1961-01-01,1,-0.0585478895273185,-0.0585478895273185,136794,128785,94.1452110472681
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",3,"1961-1964","expansion",1961,1964,1961-01-01,1964-01-01,3,0.0771985554563605,0.249586520169274,128785,160928,124.958652016927
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",4,"1964-1965","contraction",1964,1965,1964-01-01,1965-01-01,1,-0.000497116723006563,-0.000497116723006563,160928,160848,99.9502883276993
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",5,"1965-1966","expansion",1965,1966,1965-01-01,1966-01-01,1,0.0208333333333333,0.0208333333333333,160848,164199,102.083333333333
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",6,"1966-1967","contraction",1966,1967,1966-01-01,1967-01-01,1,-0.00212546970444405,-0.00212546970444405,164199,163850,99.7874530295556
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",7,"1967-1973","expansion",1967,1973,1967-01-01,1973-01-01,6,0.0804190641663686,0.581592920353982,163850,259144,158.159292035398
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",8,"1973-1974","contraction",1973,1974,1973-01-01,1974-01-01,1,-0.00246195165622198,-0.00246195165622198,259144,258506,99.7538048343778
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",9,"1974-1979","expansion",1974,1979,1974-01-01,1979-01-01,5,0.104273202034709,0.635037484623181,258506,422667,163.503748462318
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",10,"1979-1983","contraction",1979,1983,1979-01-01,1983-01-01,4,-0.0311538514258079,-0.119618990836758,422667,372108,88.0381009163242
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",11,"1983-2002","expansion",1983,2002,1983-01-01,2002-01-01,19,0.0635636748112523,2.17406323590164,372108,1181094.32258489,317.406323590164
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",12,"2002-2003","contraction",2002,2003,2002-01-01,2003-01-01,1,-0.0394065423290187,-0.0394065423290187,1181094.32258489,1134551.47916738,96.0593457670981
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",13,"2003-2019","expansion",2003,2019,2003-01-01,2019-01-01,16,0.0664292138564176,1.76503247168351,1134551.47916738,3137071.68069437,276.503247168351
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",14,"2019-2020","contraction",2019,2020,2019-01-01,2020-01-01,1,-0.0845828527489456,-0.0845828527489456,3137071.68069437,2871729.20866331,91.5417147251054
"SYC","Seychelles","Sub Saharan Africa","maddison_gdp","Maddison GDP",15,"2020-2022","expansion",2020,2022,2020-01-01,2022-01-01,2,0.0311577160509233,0.0632507349853013,2871729.20866331,3053368.19179002,106.32507349853
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",1,"1820-1950","expansion",1820,1950,1820-01-01,1950-01-01,130,0.0184851570259152,8.25532047018301,1449308,13413810,925.532047018301
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",2,"1950-1951","contraction",1950,1951,1950-01-01,1951-01-01,1,-0.0377181134219136,-0.0377181134219136,13413810,12907866.393,96.2281886578086
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",3,"1951-1954","expansion",1951,1954,1951-01-01,1954-01-01,3,0.180179030859787,0.638243242699483,12907866.393,21146224.896,163.824324269948
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",4,"1954-1955","contraction",1954,1955,1954-01-01,1955-01-01,1,-0.0978137933447997,-0.0978137933447997,21146224.896,19077832.424,90.21862066552
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",5,"1955-1957","expansion",1955,1957,1955-01-01,1957-01-01,2,0.12306857813026,0.257512783151387,19077832.424,23990618.148,125.751278315139
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",6,"1957-1958","contraction",1957,1958,1957-01-01,1958-01-01,1,-0.138289343589781,-0.138289343589781,23990618.148,20672971.312,86.1710656410219
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",7,"1958-1962","expansion",1958,1962,1958-01-01,1962-01-01,4,0.093918398145837,0.415098547252316,20672971.312,29254291.671,141.509854725232
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",8,"1962-1963","contraction",1962,1963,1962-01-01,1963-01-01,1,-0.000669100835533398,-0.000669100835533398,29254291.671,29234717.6,99.9330899164467
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",9,"1963-1964","expansion",1963,1964,1963-01-01,1964-01-01,1,0.0225534845597415,0.0225534845597415,29234717.6,29894062.352,102.255348455974
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",10,"1964-1966","contraction",1964,1966,1964-01-01,1966-01-01,2,-0.0397365558172639,-0.0792680965235714,29894062.352,27524416.932,92.0731903476429
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",11,"1966-1969","expansion",1966,1969,1966-01-01,1969-01-01,3,0.102549356863737,0.33386675149933,27524416.932,36713904.6,133.386675149933
"SYR","Syrian Arab Republic","Middle East and North Africa","maddison_gdp","Maddison GDP",12,"1969-1970","contraction",1969,1970,1969-01-01,1970-01-01,1,-0.0381248340717213,-0.0381248340717213,36713904.6,35314193.079,96.1875165928279
