"source_label","disaster_key","disaster_label","country_code","country","start_year","end_year","cumulative_growth","duration_years","is_venezuela","horizon_years_after_end","endpoint_year","horizon_index_start_100","horizon_years","horizon_label","fall_magnitude","horizon_ratio_to_start","total_years_from_start","horizon_cagr","post_disaster_ratio_to_end","post_disaster_cagr","highlight","reference_label","is_source_reference"
"Maddison (PIB per cápita)","maddison_TTO_6","Trinidad and Tobago (1984-1989)","TTO","Trinidad and Tobago",1984,1989,-0.209841628959276,5,FALSE,30,2019,156.009999180903,30,"30 años después",0.209841628959276,1.56009999180903,35,0.0127882192439868,1.97441430602603,0.022934775305341,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_KHM_10","Cambodia (1968-1972)","KHM","Cambodia",1968,1972,-0.209621993127148,4,FALSE,30,2002,152.144081938616,30,"30 años después",0.209621993127148,1.52144081938616,34,0.0124193639415693,1.92495338452771,0.0220700774734988,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_KWT_4","Kuwait (1956-1961)","KWT","Kuwait",1956,1961,-0.205747652850927,5,FALSE,30,1991,12.0427960497998,30,"30 años después",0.205747652850927,0.120427960497998,35,-0.0586848107380575,0.151624305461945,-0.0609422653483149,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SDN_16","Sudan (Former) (1982-1985)","SDN","Sudan (Former)",1982,1985,-0.203252032520325,3,FALSE,30,2015,193.090155443258,30,"30 años después",0.203252032520325,1.93090155443258,33,0.0201391102766628,2.42347848158375,0.029946435554512,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_GNB_10","Guinea-Bissau (1979-1981)","GNB","Guinea-Bissau",1979,1981,-0.200953678474114,2,FALSE,30,2011,96.2534059945504,30,"30 años después",0.200953678474114,0.962534059945504,32,-0.0011925953700429,1.20460358056266,0.00622430880368863,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_MMR_18","Myanmar (1985-1988)","MMR","Myanmar",1985,1988,-0.198539176626826,3,FALSE,30,2018,385.353988737343,30,"30 años después",0.198539176626826,3.85353988737343,33,0.0417255811470596,4.80814504588598,0.0537378627797718,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_QAT_12","Qatar (1973-1975)","QAT","Qatar",1973,1975,-0.197947578464192,2,FALSE,30,2005,112.281520917691,30,"30 años después",0.197947578464192,1.12281520917691,32,0.00362653223686671,1.39992745988709,0.01127712678088,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_LSO_8","Lesotho (1978-1981)","LSO","Lesotho",1978,1981,-0.191313340227508,3,FALSE,30,2011,121.302998965874,30,"30 años después",0.191313340227508,1.21302998965874,33,0.00586931957237935,1.5,0.01360725089342,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_GHA_43","Ghana (1974-1976)","GHA","Ghana",1974,1976,-0.190168175937904,2,FALSE,30,2006,107.975752352991,30,"30 años después",0.190168175937904,1.07975752352991,32,0.00240089318539805,1.3333108078093,0.0096349594867351,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_HTI_17","Haiti (1962-1967)","HTI","Haiti",1962,1967,-0.189277899343545,5,FALSE,30,1997,79.6626839541007,30,"30 años después",0.189277899343545,0.796626839541007,35,-0.00647519970283983,0.982613942429798,-0.000584461469956832,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_PHL_24","Philippines (1982-1985)","PHL","Philippines",1982,1985,-0.187613371339725,3,FALSE,30,2015,183.220414330199,30,"30 años después",0.187613371339725,1.83220414330199,33,0.0185184603681121,2.25533517990506,0.0274807715038317,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_CHL_78","Chile (1981-1983)","CHL","Chile",1981,1983,-0.186697782963827,2,FALSE,30,2013,224.578989200446,30,"30 años después",0.186697782963827,2.24578989200446,32,0.0256053675687433,2.76132272230677,0.0344366652292984,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_HUN_28","Hungary (1988-1992)","HUN","Hungary",1988,1992,-0.183196143089723,4,FALSE,30,2022,262.798748881841,30,"30 años después",0.183196143089723,2.62798748881841,34,0.0288258355150712,3.21740337852871,0.0397210829037993,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_DMA_12","Dominica (1978-1979)","DMA","Dominica",1978,1979,-0.183086680761099,1,FALSE,30,2009,359.909434687679,30,"30 años después",0.183086680761099,3.59909434687679,31,0.0421775584891302,4.40572366996046,0.0506722012370264,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_GMB_6","Gambia (1969-1972)","GMB","Gambia",1969,1972,-0.18109269490485,3,FALSE,30,2002,90.4481690822812,30,"30 años después",0.18109269490485,0.904481690822811,33,-0.00303759582881191,1.10449825663445,0.00331853302754648,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_KEN_19","Kenya (1951-1953)","KEN","Kenya",1951,1953,-0.179007323026851,2,FALSE,30,1983,132.384052074858,30,"30 años después",0.179007323026851,1.32384052074858,32,0.00880532194659267,1.61248761149653,0.0160534298705663,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_MNG_2","Mongolia (1989-1992)","MNG","Mongolia",1989,1992,-0.175173627379803,3,FALSE,30,2022,602.280745579906,30,"30 años después",0.175173627379803,6.02280745579906,33,0.0559181916816722,7.30190941478583,0.0685164551802089,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SLE_14","Sierra Leone (1989-1992)","SLE","Sierra Leone",1989,1992,-0.174806213829402,3,FALSE,30,2022,102.953604543579,30,"30 años después",0.174806213829402,1.02953604543579,33,0.000882457604612918,1.247629420737,0.00740210403963193,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_CPV_6","Cabo Verde (1974-1975)","CPV","Cabo Verde",1974,1975,-0.173680694722779,1,FALSE,30,2005,311.248910312145,30,"30 años después",0.173680694722779,3.11248910312145,31,0.0373055570536545,3.76669053142507,0.0451982277909395,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_POL_103","Poland (1988-1991)","POL","Poland",1988,1991,-0.173619128024969,3,FALSE,30,2021,332.549445844208,30,"30 años después",0.173619128024969,3.32549445844208,33,0.0370837397857382,4.02416678703395,0.0475044237968119,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SYR_10","Syrian Arab Republic (1962-1966)","SYR","Syrian Arab Republic",1962,1966,-0.173029251363411,4,FALSE,30,1996,157.28593917587,30,"30 años después",0.173029251363411,1.5728593917587,34,0.0134095603852493,1.90195287360749,0.0216606308457628,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_URY_52","Uruguay (1981-1984)","URY","Uruguay",1981,1984,-0.172695668514517,3,FALSE,30,2014,179.501204659251,30,"30 años después",0.172695668514517,1.79501204659251,33,0.0178856953481759,2.16971189232074,0.0261560318448424,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_PER_196","Peru (1981-1983)","PER","Peru",1981,1983,-0.172229446611761,2,FALSE,30,2013,161.442536857694,30,"30 años después",0.172229446611761,1.61442536857694,32,0.0150806793593852,1.95032954720213,0.0225163631581293,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_BFA_8","Burkina Faso (1972-1976)","BFA","Burkina Faso",1972,1976,-0.170790103750998,4,FALSE,30,2006,105.557637400456,30,"30 años después",0.170790103750998,1.05557637400456,34,0.00159205844675347,1.272990564608,0.00807808331360427,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_CIV_14","Côte d'Ivoire (1980-1984)","CIV","Côte d'Ivoire",1980,1984,-0.169074700276668,4,FALSE,30,2014,92.0734743035749,30,"30 años después",0.169074700276668,0.920734743035749,34,-0.00242597296975122,1.10808365486322,0.00342692807912548,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_OMN_8","Oman (1972-1973)","OMN","Oman",1972,1973,-0.166480625099665,1,FALSE,30,2003,435.560192761186,30,"30 años después",0.166480625099665,4.35560192761186,31,0.0486111165788559,5.22555570844729,0.0566660386985467,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_QAT_14","Qatar (1976-1977)","QAT","Qatar",1976,1977,-0.166216534648081,1,FALSE,30,2007,177.477732951607,30,"30 años después",0.166216534648081,1.77477732951607,31,0.0186779346668475,2.12858302337164,0.025501625596333,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_BDI_2","Burundi (1959-1961)","BDI","Burundi",1959,1961,-0.164402173913043,2,FALSE,30,1991,156.222502208236,30,"30 años después",0.164402173913043,1.56222502208236,32,0.0140386004149478,1.86958961992296,0.0210763320209402,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_TTO_4","Trinidad and Tobago (1981-1983)","TTO","Trinidad and Tobago",1981,1983,-0.163365848852104,2,FALSE,30,2013,157.537459748982,30,"30 años después",0.163365848852104,1.57537459748982,32,0.0143042493832599,1.88299102460537,0.0213194632720295,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SYR_6","Syrian Arab Republic (1957-1958)","SYR","Syrian Arab Republic",1957,1958,-0.162082684656634,1,FALSE,30,1988,171.475523265871,30,"30 años después",0.162082684656634,1.71475523265871,31,0.0175480061449418,2.04644921552436,0.0241573805097695,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_JOR_9","Jordan (1965-1968)","JOR","Jordan",1965,1968,-0.160031533307056,3,FALSE,30,1998,140.332946226426,30,"30 años después",0.160031533307056,1.40332946226426,33,0.0103210070384987,1.67069302945305,0.0172551300403452,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_CSK_16","Czechoslovakia (1989-1992)","CSK","Czechoslovakia",1989,1992,-0.159778966080206,3,FALSE,30,2022,219.239506079715,30,"30 años después",0.159778966080206,2.19239506079715,33,0.0240728990738763,2.60930751824815,0.0324860094396702,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SYC_14","Seychelles (1979-1983)","SYC","Seychelles",1979,1983,-0.159636309435087,4,FALSE,30,2013,343.359666120137,30,"30 años después",0.159636309435087,3.43359666120137,34,0.0369488438147312,4.0858460446967,0.0480356759241034,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_STP_15","Sao Tome and Principe (1979-1981)","STP","Sao Tome and Principe",1979,1981,-0.155386949924127,2,FALSE,30,2011,96.4795144157815,30,"30 años después",0.155386949924127,0.964795144157815,32,-0.00111935699037446,1.14229249011858,0.00444442058383143,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_SDN_12","Sudan (Former) (1971-1973)","SDN","Sudan (Former)",1971,1973,-0.154996600951734,2,FALSE,30,2003,161.322697127275,30,"30 años después",0.154996600951734,1.61322697127275,32,0.0150571240054642,1.90913666511844,0.0217890257445079,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_UGA_29","Uganda (1983-1986)","UGA","Uganda",1983,1986,-0.153846153846154,3,FALSE,30,2016,192.613069197727,30,"30 años después",0.153846153846154,1.92613069197727,33,0.0200626381755158,2.27633627233677,0.0277982659364686,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_TCD_6","Chad (1969-1973)","TCD","Chad",1969,1973,-0.153234960272418,4,FALSE,30,2003,105.052510363864,30,"30 años después",0.153234960272418,1.05052510363864,34,0.00145076127464661,1.24063353392177,0.00721329684530225,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_DMA_8","Dominica (1964-1965)","DMA","Dominica",1964,1965,-0.152219873150106,1,FALSE,30,1995,324.646487349848,30,"30 años después",0.152219873150106,3.24646487349848,31,0.0387167132966366,3.82937128470021,0.0457733795392057,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_DOM_8","Dominican Republic (1964-1965)","DOM","Dominican Republic",1964,1965,-0.151374207188161,1,FALSE,30,1995,205.142865349922,30,"30 años después",0.151374207188161,2.05142865349922,31,0.0234493064709564,2.41735364500531,0.0298595635627925,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_VNM_11","Viet Nam (1973-1975)","VNM","Viet Nam",1973,1975,-0.150787696924231,2,FALSE,30,2005,272.892451560771,30,"30 años después",0.150787696924231,2.72892451560771,32,0.0318694033540936,3.21347736687728,0.0396787675539678,"Otros países","",FALSE
"Maddison (PIB per cápita)","maddison_JOR_11","Jordan (1969-1972)","JOR","Jordan",1969,1972,-0.150678733031674,3,FALSE,30,2002,189.910748509319,30,"30 años después",0.150678733031674,1.89910748509319,33,0.019625986071965,2.23602959086625,0.0271863784061324,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LBR_9","Liberia (1979-1995)","LBR","Liberia",1979,1995,-0.927950876615831,16,FALSE,5,2000,25.1679634677729,5,"5 años después",0.927950876615831,0.251679634677729,21,-0.063583719007653,3.4931672011575,0.284233145702765,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_GEO_4","Georgia (1988-1994)","GEO","Georgia",1988,1994,-0.784252454171453,6,FALSE,5,1999,33.5639354915539,5,"5 años después",0.784252454171453,0.335639354915539,11,-0.0944810687350591,1.5557041616699,0.0924093350634925,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TJK_3","Tajikistan (1988-1996)","TJK","Tajikistan",1988,1996,-0.75190036866998,8,FALSE,5,2001,30.962999048405,5,"5 años después",0.75190036866998,0.30962999048405,13,-0.0862359274762543,1.24800665290866,0.0453058480531394,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_VEN_84","Venezuela (2012-2020)","VEN","Venezuela",2012,2020,-0.740142005551907,8,TRUE,5,2025,29.5122282307894,5,"5 años después",0.740142005551907,0.295122282307894,13,-0.0896027794680785,1.13570599563311,0.0257775352827327,"Venezuela","",FALSE
"WDI (PIB per cápita)","wdi_COD_14","Congo, Dem. Rep. (1986-2002)","COD","Congo, Dem. Rep.",1986,2002,-0.676390455932523,16,FALSE,5,2007,37.9857189151593,5,"5 años después",0.676390455932523,0.379857189151593,21,-0.0450471670306087,1.17381330716373,0.0325707197172211,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_IRQ_16","Iraq (1990-1991)","IRQ","Iraq",1990,1991,-0.644235820475039,1,FALSE,5,1996,59.797983630234,5,"5 años después",0.644235820475039,0.59797983630234,6,-0.0821301806089147,1.68083205313362,0.10944266775362,"Otros países","Iraq (1990-1991)",TRUE
"WDI (PIB per cápita)","wdi_UKR_2","Ukraine (1989-1998)","UKR","Ukraine",1989,1998,-0.605083330497868,9,FALSE,5,2003,54.6267485242551,5,"5 años después",0.605083330497868,0.546267485242551,14,-0.0422696738893976,1.38324747327386,0.0670382237268927,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_AZE_1","Azerbaijan (1991-1995)","AZE","Azerbaijan",1991,1995,-0.601133004151926,4,FALSE,5,2000,53.5734099096792,5,"5 años después",0.601133004151926,0.535734099096792,9,-0.0669965397622919,1.34313970489764,0.0607773488477417,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SAU_6","Saudi Arabia (1979-1987)","SAU","Saudi Arabia",1979,1987,-0.557089581311511,8,FALSE,5,1992,45.8717717723734,5,"5 años después",0.557089581311511,0.458717717723734,13,-0.0581862218672017,1.0356896075781,0.00703815065167035,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_MDA_1","Moldova (1991-1996)","MDA","Moldova",1991,1996,-0.545561891782624,5,FALSE,5,2001,45.6453855903754,5,"5 años después",0.545561891782624,0.456453855903754,10,-0.0754302331983842,1.00443569245169,0.00088556863711764,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_IRN_4","Iran, Islamic Rep. (1976-1981)","IRN","Iran, Islamic Rep.",1976,1981,-0.542672491853306,5,FALSE,5,1986,43.5843354636119,5,"5 años después",0.542672491853306,0.435843354636119,10,-0.0796923271667737,0.953022389583258,-0.00957721985532423,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ZWE_23","Zimbabwe (2001-2008)","ZWE","Zimbabwe",2001,2008,-0.524866709567101,7,FALSE,5,2013,80.9289719020331,5,"5 años después",0.524866709567101,0.809289719020331,12,-0.0174786372082252,1.70328986689815,0.112391630306842,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_ARE_6","United Arab Emirates (1980-1988)","ARE","United Arab Emirates",1980,1988,-0.517824013492657,8,FALSE,5,1993,51.2011740538234,5,"5 años después",0.517824013492657,0.512011740538234,13,-0.0501896081224849,1.06187731215527,0.0120800597627755,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KGZ_2","Kyrgyz Republic (1990-1995)","KGZ","Kyrgyz Republic",1990,1995,-0.511996838926655,5,FALSE,5,2000,59.6891978357868,5,"5 años después",0.511996838926655,0.596891978357868,10,-0.0502931417549672,1.22313137694647,0.0411052139069086,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KWT_3","Kuwait (1979-1982)","KWT","Kuwait",1979,1982,-0.506269473606368,3,FALSE,5,1987,51.0513007606222,5,"5 años después",0.506269473606368,0.510513007606222,8,-0.080607722547422,1.03399117598657,0.00670764459101147,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_LBY_24","Libya (2010-2011)","LBY","Libya",2010,2011,-0.491278565212286,1,FALSE,5,2016,56.0337723795111,5,"5 años después",0.491278565212286,0.560337723795111,6,-0.0920227294586984,1.10146277604547,0.0195158100496806,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_TZA_2","Tanzania (1968-1970)","TZA","Tanzania",1968,1970,-0.483369539888332,2,FALSE,5,1975,54.2070088841972,5,"5 años después",0.483369539888332,0.542070088841972,7,-0.083762799952865,1.04924144179343,0.0096598514021804,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_RWA_18","Rwanda (1992-1994)","RWA","Rwanda",1992,1994,-0.482857683153878,2,FALSE,5,1999,85.0028245774823,5,"5 años después",0.482857683153878,0.850028245774823,7,-0.0229449111604628,1.64370274503711,0.104497293729611,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_KWT_1","Kuwait (1971-1977)","KWT","Kuwait",1971,1977,-0.477721465660515,6,FALSE,5,1982,27.8651298861452,5,"5 años después",0.477721465660515,0.278651298861452,11,-0.109670001668548,0.533530062103465,-0.118074745647527,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_IRQ_20","Iraq (2000-2003)","IRQ","Iraq",2000,2003,-0.46077440798226,3,FALSE,5,2008,90.6297429914693,5,"5 años después",0.46077440798226,0.906297429914693,8,-0.0122231501454062,1.68073890284658,0.109430370606649,"Otros países","",FALSE
"WDI (PIB per cápita)","wdi_SYR_24","Syrian Arab Republic (2011-2014)","SYR","Syrian Arab Republic",2011,2014,-0.450541827089686,3,FALSE,5,2019,50.0103006015895,5,"5 años después",0.450541827089686,0.500103006015895,8,-0.0829723446901494,0.910174842548979,-0.0186476530019642,"Otros países","",FALSE
